	2018-10-01	85	58	71.5	9.6	0	7	T		
	2018-10-02	84	68	76.0	14.5	0	11	T		
	2018-10-03	86	65	75.5	14.4	0	11	0.00		
	2018-10-04	83	66	74.5	13.8	0	10	0.14		
	2018-10-05	85	64	74.5	14.1	0	10	0.00		
	2018-10-06	88	66	77.0	17.0	0	12	0.00		
	2018-10-07	88	64	76.0	16.4	0	11	0.00		
	2018-10-08	88	65	76.5	17.3	0	12	0.00		
	2018-10-09	85	65	75.0	16.2	0	10	0.00		
	2018-10-10	77	65	71.0	12.6	0	6	0.15		
	2018-10-11	70	48	59.0	1.0	6	0	0.00		
	2018-10-12	55	40	47.5	-10.1	17	0	0.26		
	2018-10-13	52	42	47.0	-10.2	18	0	0.00		
	2018-10-14	55	46	50.5	-6.3	14	0	0.14		
	2018-10-15	60	42	51.0	-5.4	14	0	0.06		
	2018-10-16	55	38	46.5	-9.5	18	0	0.00		
	2018-10-17	64	39	51.5	-4.1	13	0	0.00		
	2018-10-18	57	32	44.5	-10.8	20	0	0.00		
	2018-10-19	60	34	47.0	-7.9	18	0	0.04		
	2018-10-20	63	40	51.5	-3.0	13	0	T		
	2018-10-21	51	34	42.5	-11.6	22	0	0.00		
	2018-10-22	64	31	47.5	-6.2	17	0	0.00		
	2018-10-23	64	35	49.5	-3.8	15	0	0.00		
	2018-10-24	58	32	45.0	-7.9	20	0	0.00		
	2018-10-25	58	32	45.0	-7.5	20	0	0.00		
	2018-10-26	50	43	46.5	-5.7	18	0	0.18		
	2018-10-27	50	46	48.0	-3.8	17	0	0.04		
	2018-10-28	64	40	52.0	0.6	13	0	0.02		
	2018-10-29	61	37	49.0	-2.0	16	0	T		
	2018-10-30	68	34	51.0	0.4	14	0	0.00		
	2018-10-31	69	57	63.0	12.8	2	0	0.40		
	Sum	2097	1468	-	-	325	100	1.43		
	Average	67.6	47.4	57.5	1.5	-	-	-		
	Normal	67.9	44.2	56.0	-	295	18	3.05		
	2018-11-01	65	49	57.0	7.2	8	0	1.82		
	2018-11-02	50	43	46.5	-3.0	18	0	0.05		
	2018-11-03	56	33	44.5	-4.6	20	0	T		
	2018-11-04	64	39	51.5	2.8	13	0	0.10		
	2018-11-05	61	51	56.0	7.7	9	0	0.76		
	2018-11-06	61	43	52.0	4.1	13	0	0.23		
	2018-11-07	55	35	45.0	-2.6	20	0	0.00		
	2018-11-08	44	30	37.0	-10.2	28	0	0.00		
	2018-11-09	48	33	40.5	-6.3	24	0	0.20		
	2018-11-10	38	23	30.5	-15.9	34	0	T		
	2018-11-11	46	20	33.0	-13.1	32	0	0.00		
	2018-11-12	43	26	34.5	-11.2	30	0	0.02		
	2018-11-13	39	29	34.0	-11.3	31	0	0.02		
	2018-11-14	33	24	28.5	-16.5	36	0	0.10		
	2018-11-15	37	31	34.0	-10.6	31	0	0.91		
	2018-11-16	41	32	36.5	-7.8	28	0	0.00		
	2018-11-17	48	36	42.0	-1.9	23	0	0.00		
	2018-11-18	56	32	44.0	0.4	21	0	0.00		
	2018-11-19	45	41	43.0	-0.2	22	0	0.22		
	2018-11-20	41	32	36.5	-6.4	28	0	0.03		
	2018-11-21	46	30	38.0	-4.6	27	0	0.00		
	2018-11-22	47	26	36.5	-5.8	28	0	0.00		
	2018-11-23	53	26	39.5	-2.4	25	0	0.10		
	2018-11-24	56	37	46.5	4.9	18	0	0.37		
	2018-11-25	57	32	44.5	3.2	20	0	0.10		
	2018-11-26	51	31	41.0	0.0	24	0	0.18		
	2018-11-27	31	24	27.5	-13.2	37	0	T		
	2018-11-28	31	21	26.0	-14.5	39	0	0.00		
	2018-11-29	39	28	33.5	-6.7	31	0	0.02		
	2018-11-30	49	38	43.5	3.6	21	0	0.02		
	Sum	1431	975	-	-	739	0	5.25		
	Average	47.7	32.5	40.1	-4.5	-	-	-		
	Normal	55.1	34.1	44.6	-	612	0	2.91		
	2018-12-01	58	44	51.0	11.4	14	0	1.77		
	2018-12-02	66	44	55.0	15.6	10	0	0.00		
	2018-12-03	44	36	40.0	0.9	25	0	T		
	2018-12-04	37	33	35.0	-3.8	30	0	T		
	2018-12-05	33	26	29.5	-9.1	35	0	0.03		
	2018-12-06	43	25	34.0	-4.4	31	0	0.02		
	2018-12-07	39	21	30.0	-8.1	35	0	0.00		
	2018-12-08	29	21	25.0	-12.9	40	0	0.00		
	2018-12-09	40	23	31.5	-6.2	33	0	0.00		
	2018-12-10	36	16	26.0	-11.4	39	0	0.00		
	2018-12-11	45	15	30.0	-7.2	35	0	0.00		
	2018-12-12	50	27	38.5	1.5	26	0	0.00		
	2018-12-13	51	28	39.5	2.7	25	0	0.00		
	2018-12-14	56	35	45.5	8.9	19	0	0.08		
	2018-12-15	51	44	47.5	11.1	17	0	1.01		
	2018-12-16	47	36	41.5	5.3	23	0	0.00		
	2018-12-17	50	27	38.5	2.5	26	0	0.00		
	2018-12-18	46	25	35.5	-0.3	29	0	0.00		
	2018-12-19	53	25	39.0	3.4	26	0	0.00		
	2018-12-20	49	37	43.0	7.6	22	0	0.62		
	2018-12-21	45	36	40.5	5.3	24	0	0.08		
	2018-12-22	38	29	33.5	-1.5	31	0	0.00		
	2018-12-23	41	26	33.5	-1.3	31	0	0.00		
	2018-12-24	44	28	36.0	1.3	29	0	0.00		
	2018-12-25	48	28	38.0	3.5	27	0	0.00		
	2018-12-26	50	24	37.0	2.7	28	0	0.00		
	2018-12-27	55	30	42.5	8.4	22	0	0.23		
	2018-12-28	61	37	49.0	15.0	16	0	0.04		
	2018-12-29	38	35	36.5	2.7	28	0	0.00		
	2018-12-30	43	28	35.5	1.9	29	0	0.00		
	2018-12-31	63	34	48.5	15.0	16	0	1.31		
	Sum	1449	923	-	-	821	0	5.19		
	Average	46.7	29.8	38.3	2.0	-	-	-		
	Normal	44.6	28.0	36.3	-	890	0	3.32		
	2018-01-01	18	-6	6.0	-26.3	59	0	0.04	0.5	4
	2018-01-02	12	-3	4.5	-27.7	60	0	0.00	0.0	4
	2018-01-03	17	-3	7.0	-25.0	58	0	0.00	0.0	4
	2018-01-04	26	-3	11.5	-20.3	53	0	T	T	3
	2018-01-05	18	9	13.5	-18.2	51	0	0.00	0.0	3
	2018-01-06	15	-2	6.5	-25.0	58	0	0.00	0.0	3
	2018-01-07	16	-2	7.0	-24.4	58	0	0.00	0.0	2
	2018-01-08	35	8	21.5	-9.7	43	0	0.11	T	2
	2018-01-09	37	34	35.5	4.4	29	0	0.07	0.5	1
	2018-01-10	38	27	32.5	1.5	32	0	0.01	0.0	0
	2018-01-11	59	37	48.0	17.1	17	0	0.01	0.0	0
	2018-01-12	62	53	57.5	26.8	7	0	0.21	0.0	0
	2018-01-13	59	15	37.0	6.4	28	0	0.73	5.0	5
	2018-01-14	20	1	10.5	-20.1	54	0	0.00	0.0	5
	2018-01-15	20	0	10.0	-20.5	55	0	0.04	0.4	4
	2018-01-16	31	12	21.5	-8.9	43	0	0.11	1.7	6
	2018-01-17	12	7	9.5	-20.8	55	0	T	T	6
	2018-01-18	17	9	13.0	-17.3	52	0	0.00	0.0	5
	2018-01-19	33	14	23.5	-6.7	41	0	0.00	0.0	4
	2018-01-20	42	21	31.5	1.3	33	0	0.00	0.0	4
	2018-01-21	48	37	42.5	12.3	22	0	0.01	0.0	1
	2018-01-22	55	40	47.5	17.3	17	0	0.00	0.0	0
	2018-01-23	62	43	52.5	22.3	12	0	0.22	0.0	0
	2018-01-24	44	33	38.5	8.3	26	0	T	0.0	0
	2018-01-25	34	28	31.0	0.8	34	0	0.02	T	T
	2018-01-26	40	27	33.5	3.2	31	0	0.00	0.0	0
	2018-01-27	58	35	46.5	16.2	18	0	0.00	0.0	0
	2018-01-28	52	37	44.5	14.1	20	0	0.38	0.0	0
	2018-01-29	51	28	39.5	9.0	25	0	0.00	0.0	0
	2018-01-30	41	20	30.5	-0.1	34	0	0.01	0.5	0
	2018-01-31	29	19	24.0	-6.7	41	0	0.00	0.0	0
	Sum	1101	575	-	-	1166	0	1.97	8.6	-
	Average	35.5	18.5	27.0	-3.8	-	-	-	-	2.1
	Normal	38.6	23.0	30.8	-	1060	0	2.89	6.7	-
	2018-02-01	50	26	38.0	7.2	27	0	0.00	0.0	0
	2018-02-02	48	14	31.0	0.1	34	0	0.01	0.0	0
	2018-02-03	23	13	18.0	-13.0	47	0	0.00	0.0	0
	2018-02-04	41	20	30.5	-0.7	34	0	0.05	T	T
	2018-02-05	38	13	25.5	-5.8	39	0	0.09	T	T
	2018-02-06	26	14	20.0	-11.5	45	0	T	T	T
	2018-02-07	31	26	28.5	-3.2	36	0	0.47	T	T
	2018-02-08	30	20	25.0	-6.9	40	0	T	T	T
	2018-02-09	30	19	24.5	-7.6	40	0	0.00	0.0	T
	2018-02-10	43	29	36.0	3.7	29	0	0.00	0.0	0
	2018-02-11	42	32	37.0	4.5	28	0	0.14	0.0	0
	2018-02-12	47	27	37.0	4.3	28	0	0.22	T	T
	2018-02-13	38	22	30.0	-2.9	35	0	0.00	0.0	0
	2018-02-14	44	24	34.0	0.8	31	0	0.00	0.0	0
	2018-02-15	60	43	51.5	18.1	13	0	0.21	0.0	0
	2018-02-16	70	51	60.5	26.8	4	0	1.18	0.0	0
	2018-02-17	51	32	41.5	7.6	23	0	0.08	0.0	0
	2018-02-18	38	32	35.0	0.8	30	0	0.16	0.0	0
	2018-02-19	49	35	42.0	7.6	23	0	0.35	0.0	0
	2018-02-20	73	49	61.0	26.3	4	0	0.00	0.0	0
	2018-02-21	79	60	69.5	34.5	0	5	0.00	0.0	0
	2018-02-22	79	38	58.5	23.3	6	0	0.77	0.0	0
	2018-02-23	47	39	43.0	7.5	22	0	0.43	0.0	0
	2018-02-24	66	47	56.5	20.7	8	0	0.32	0.0	0
	2018-02-25	62	48	55.0	18.9	10	0	0.89	0.0	0
	2018-02-26	55	34	44.5	8.1	20	0	0.00	0.0	0
	2018-02-27	55	31	43.0	6.3	22	0	0.00	0.0	0
	2018-02-28	62	34	48.0	11.0	17	0	0.00	0.0	0
	Sum	1377	872	-	-	695	5	5.37	T	-
	Average	49.2	31.1	40.2	6.7	-	-	-	-	0.0
	Normal	42.0	25.0	33.5	-	882	0	2.51	4.6	-
	2018-03-01	63	51	57.0	19.7	8	0	0.48	0.0	0
	2018-03-02	59	35	47.0	9.4	18	0	0.32	0.0	0
	2018-03-03	44	26	35.0	-2.9	30	0	0.00	0.0	0
	2018-03-04	46	26	36.0	-2.2	29	0	0.00	0.0	0
	2018-03-05	48	27	37.5	-1.0	27	0	0.00	0.0	0
	2018-03-06	47	28	37.5	-1.3	27	0	0.00	0.0	0
	2018-03-07	58	35	46.5	7.3	18	0	0.00	0.0	0
	2018-03-08	40	26	33.0	-6.5	32	0	0.05	0.5	1
	2018-03-09	34	26	30.0	-9.8	35	0	0.00	0.0	0
	2018-03-10	42	22	32.0	-8.1	33	0	0.00	0.0	0
	2018-03-11	46	25	35.5	-5.0	29	0	0.00	0.0	0
	2018-03-12	47	27	37.0	-3.8	28	0	0.00	0.0	0
	2018-03-13	44	25	34.5	-6.6	30	0	0.00	0.0	0
	2018-03-14	41	25	33.0	-8.5	32	0	0.10	0.1	0
	2018-03-15	39	27	33.0	-8.8	32	0	0.00	0.0	0
	2018-03-16	51	24	37.5	-4.7	27	0	0.00	0.0	0
	2018-03-17	41	24	32.5	-10.0	32	0	T	0.0	0
	2018-03-18	49	25	37.0	-5.9	28	0	T	0.0	0
	2018-03-19	58	24	41.0	-2.2	24	0	0.00	0.0	0
	2018-03-20	62	31	46.5	2.9	18	0	0.15	0.0	0
	2018-03-21	42	31	36.5	-7.5	28	0	0.26	0.2	T
	2018-03-22	36	30	33.0	-11.3	32	0	0.02	0.0	0
	2018-03-23	46	26	36.0	-8.7	29	0	0.00	0.0	0
	2018-03-24	48	26	37.0	-8.1	28	0	0.00	0.0	0
	2018-03-25	42	27	34.5	-10.9	30	0	0.00	0.0	0
	2018-03-26	47	27	37.0	-8.8	28	0	0.00	0.0	0
	2018-03-27	55	36	45.5	-0.7	19	0	0.04	0.0	0
	2018-03-28	56	44	50.0	3.4	15	0	0.51	0.0	0
	2018-03-29	59	52	55.5	8.5	9	0	0.53	0.0	0
	2018-03-30	62	41	51.5	4.1	13	0	0.64	0.0	0
	2018-03-31	52	32	42.0	-5.8	23	0	T	0.0	0
	Sum	1504	931	-	-	791	0	3.10	0.8	-
	Average	48.5	30.0	39.3	-3.0	-	-	-	-	0.0
	Normal	52.1	32.5	42.3	-	706	2	3.26	1.5	-
	2018-04-01	60	35	47.5	-0.7	17	0	0.03	0.0	0
	2018-04-02	51	33	42.0	-6.6	23	0	0.23	1.5	1
	2018-04-03	47	34	40.5	-8.5	24	0	0.74	0.0	0
	2018-04-04	66	40	53.0	3.6	12	0	2.68	0.0	0
	2018-04-05	41	32	36.5	-13.3	28	0	0.00	0.0	0
	2018-04-06	48	33	40.5	-9.7	24	0	0.00	0.0	0
	2018-04-07	59	29	44.0	-6.6	21	0	0.11	1.0	1
	2018-04-08	42	28	35.0	-16.0	30	0	0.00	0.0	0
	2018-04-09	44	28	36.0	-15.4	29	0	0.01	T	T
	2018-04-10	42	28	35.0	-16.8	30	0	T	T	0
	2018-04-11	47	29	38.0	-14.2	27	0	0.00	0.0	0
	2018-04-12	63	34	48.5	-4.0	16	0	0.00	0.0	0
	2018-04-13	77	56	66.5	13.6	0	2	0.00	0.0	0
	2018-04-14	84	66	75.0	21.7	0	10	0.00	0.0	0
	2018-04-15	79	49	64.0	10.3	1	0	1.23	0.0	0
	2018-04-16	67	40	53.5	-0.6	11	0	1.33	0.0	0
	2018-04-17	41	33	37.0	-17.5	28	0	T	T	T
	2018-04-18	42	29	35.5	-19.4	29	0	T	T	0
	2018-04-19	63	32	47.5	-7.7	17	0	0.24	0.0	0
	2018-04-20	54	32	43.0	-12.6	22	0	T	0.0	0
	2018-04-21	60	33	46.5	-9.5	18	0	0.00	0.0	0
	2018-04-22	62	37	49.5	-6.8	15	0	0.00	0.0	0
	2018-04-23	70	45	57.5	0.8	7	0	0.00	0.0	0
	2018-04-24	70	54	62.0	5.0	3	0	0.14	0.0	0
	2018-04-25	57	53	55.0	-2.4	10	0	0.22	0.0	0
	2018-04-26	63	44	53.5	-4.2	11	0	0.00	0.0	0
	2018-04-27	69	45	57.0	-1.1	8	0	0.00	0.0	0
	2018-04-28	72	46	59.0	0.6	6	0	0.00	0.0	0
	2018-04-29	54	34	44.0	-14.7	21	0	0.00	0.0	0
	2018-04-30	60	36	48.0	-11.1	17	0	0.00	0.0	0
	Sum	1754	1147	-	-	505	12	6.96	2.5	-
	Average	58.5	38.2	48.4	-5.4	-	-	-	-	0.1
	Normal	65.5	42.1	53.8	-	352	16	3.99	0.2	-
	2018-05-01	73	38	55.5	-3.9	9	0	0.00	0.0	0
	2018-05-02	82	46	64.0	4.3	1	0	0.00	0.0	0
	2018-05-03	87	63	75.0	15.0	0	10	0.00	0.0	0
	2018-05-04	83	71	77.0	16.7	0	12	0.00	0.0	0
	2018-05-05	83	54	68.5	7.9	0	4	M	0.0	0
	2018-05-06	69	55	62.0	1.0	3	0	0.12	0.0	0
	2018-05-07	78	54	66.0	4.7	0	1	0.25	0.0	0
	2018-05-08	74	49	61.5	-0.1	3	0	0.00	0.0	0
	2018-05-09	81	52	66.5	4.6	0	2	0.00	0.0	0
	2018-05-10	85	57	71.0	8.8	0	6	0.09	0.0	0
	2018-05-11	83	57	70.0	7.5	0	5	0.00	0.0	0
	2018-05-12	87	61	74.0	11.2	0	9	0.00	0.0	0
	2018-05-13	87	61	74.0	10.9	0	9	0.00	0.0	0
	2018-05-14	89	64	76.5	13.1	0	12	0.00	0.0	0
	2018-05-15	89	70	79.5	15.9	0	15	0.32	0.0	0
	2018-05-16	89	65	77.0	13.1	0	12	0.35	0.0	0
	2018-05-17	78	65	71.5	7.3	0	7	0.02	0.0	0
	2018-05-18	82	65	73.5	9.0	0	9	0.06	0.0	0
	2018-05-19	76	67	71.5	6.7	0	7	T	0.0	0
	2018-05-20	81	65	73.0	7.9	0	8	0.15	0.0	0
	2018-05-21	82	64	73.0	7.6	0	8	0.00	0.0	0
	2018-05-22	83	65	74.0	8.3	0	9	1.06	0.0	0
	2018-05-23	83	64	73.5	7.5	0	9	0.13	0.0	0
	2018-05-24	77	57	67.0	0.7	0	2	0.00	0.0	0
	2018-05-25	85	59	72.0	5.3	0	7	0.00	0.0	0
	2018-05-26	89	64	76.5	9.5	0	12	0.00	0.0	0
	2018-05-27	87	67	77.0	9.7	0	12	0.61	0.0	0
	2018-05-28	90	69	79.5	11.9	0	15	0.00	0.0	0
	2018-05-29	90	69	79.5	11.6	0	15	0.00	0.0	0
	2018-05-30	89	72	80.5	12.3	0	16	0.00	0.0	0
	2018-05-31	87	72	79.5	11.0	0	15	0.61	0.0	0
	Sum	2578	1901	-	-	16	248	3.77	0.0	-
	Average	83.2	61.3	72.2	8.2	-	-	-	-	0.0
	Normal	74.8	53.1	64.0	-	124	91	4.47	0.0	-
	2018-06-01	89	68	78.5	9.7	0	14	0.08	0.0	0
	2018-06-02	82	67	74.5	5.4	0	10	0.54	0.0	0
	2018-06-03	83	67	75.0	5.6	0	10	0.00	0.0	0
	2018-06-04	85	59	72.0	2.3	0	7	0.01	0.0	0
	2018-06-05	78	58	68.0	-2.0	0	3	0.00	0.0	0
	2018-06-06	70	54	62.0	-8.3	3	0	0.30	0.0	0
	2018-06-07	69	54	61.5	-9.1	3	0	0.00	0.0	0
	2018-06-08	84	56	70.0	-0.9	0	5	0.00	0.0	0
	2018-06-09	86	64	75.0	3.8	0	10	2.35	0.0	0
	2018-06-10	89	66	77.5	6.1	0	13	0.45	0.0	0
	2018-06-11	85	68	76.5	4.8	0	12	0.39	0.0	0
	2018-06-12	73	68	70.5	-1.5	0	6	0.28	0.0	0
	2018-06-13	83	69	76.0	3.8	0	11	0.52	0.0	0
	2018-06-14	87	60	73.5	1.0	0	9	0.21	0.0	0
	2018-06-15	83	62	72.5	-0.2	0	8	0.00	0.0	0
	2018-06-16	86	64	75.0	2.0	0	10	0.00	0.0	0
	2018-06-17	91	68	79.5	6.3	0	15	0.00	0.0	0
	2018-06-18	94	73	83.5	10.1	0	19	0.00	0.0	0
	2018-06-19	94	76	85.0	11.4	0	20	0.00	0.0	0
	2018-06-20	89	72	80.5	6.7	0	16	0.70	0.0	0
	2018-06-21	88	70	79.0	5.0	0	14	0.02	0.0	0
	2018-06-22	77	71	74.0	-0.2	0	9	2.23	0.0	0
	2018-06-23	85	68	76.5	2.1	0	12	0.34	0.0	0
	2018-06-24	81	69	75.0	0.5	0	10	T	0.0	0
	2018-06-25	84	64	74.0	-0.7	0	9	0.00	0.0	0
	2018-06-26	79	64	71.5	-3.3	0	7	0.00	0.0	0
	2018-06-27	85	68	76.5	1.6	0	12	0.79	0.0	0
	2018-06-28	84	67	75.5	0.5	0	11	0.00	0.0	0
	2018-06-29	87	67	77.0	1.9	0	12	0.00	0.0	0
	2018-06-30	91	69	80.0	4.8	0	15	0.00	0.0	0
	Sum	2521	1970	-	-	6	309	9.21	0.0	-
	Average	84.0	65.7	74.9	2.3	-	-	-	-	0.0
	Normal	82.9	62.2	72.6	-	12	239	4.65	0.0	-
	2018-07-01	94	70	82.0	6.7	0	17	0.00	0.0	0
	2018-07-02	95	73	84.0	8.6	0	19	0.00	0.0	0
	2018-07-03	92	72	82.0	6.5	0	17	0.02	0.0	0
	2018-07-04	94	72	83.0	7.5	0	18	0.00	0.0	0
	2018-07-05	96	74	85.0	9.4	0	20	0.00	0.0	0
	2018-07-06	94	72	83.0	7.4	0	18	0.27	0.0	0
	2018-07-07	81	58	69.5	-6.1	0	5	0.00	0.0	0
	2018-07-08	81	56	68.5	-7.1	0	4	0.00	0.0	0
	2018-07-09	85	59	72.0	-3.7	0	7	0.00	0.0	0
	2018-07-10	90	64	77.0	1.3	0	12	0.00	0.0	0
	2018-07-11	92	67	79.5	3.8	0	15	0.05	0.0	0
	2018-07-12	83	59	71.0	-4.6	0	6	0.00	0.0	0
	2018-07-13	85	62	73.5	-2.1	0	9	0.00	0.0	0
	2018-07-14	91	64	77.5	1.9	0	13	0.00	0.0	0
	2018-07-15	92	72	82.0	6.4	0	17	0.00	0.0	0
	2018-07-16	89	74	81.5	5.9	0	17	0.00	0.0	0
	2018-07-17	89	71	80.0	4.4	0	15	0.35	0.0	0
	2018-07-18	86	62	74.0	-1.5	0	9	0.00	0.0	0
	2018-07-19	85	60	72.5	-3.0	0	8	0.00	0.0	0
	2018-07-20	86	62	74.0	-1.5	0	9	0.00	0.0	0
	2018-07-21	77	66	71.5	-3.9	0	7	0.70	0.0	0
	2018-07-22	82	66	74.0	-1.4	0	9	0.32	0.0	0
	2018-07-23	78	67	72.5	-2.9	0	8	T	0.0	0
	2018-07-24	83	68	75.5	0.2	0	11	0.34	0.0	0
	2018-07-25	83	67	75.0	-0.3	0	10	T	0.0	0
	2018-07-26	86	65	75.5	0.2	0	11	T	0.0	0
	2018-07-27	86	68	77.0	1.8	0	12	0.00	0.0	0
	2018-07-28	82	59	70.5	-4.7	0	6	0.00	0.0	0
	2018-07-29	81	60	70.5	-4.7	0	6	0.00	0.0	0
	2018-07-30	83	61	72.0	-3.1	0	7	T	0.0	0
	2018-07-31	80	69	74.5	-0.6	0	10	T	0.0	0
	Sum	2681	2039	-	-	0	352	2.05	0.0	-
	Average	86.5	65.8	76.1	0.7	-	-	-	-	0.0
	Normal	85.8	65.1	75.4	-	1	325	3.86	0.0	-
	2018-08-01	81	69	75.0	-0.1	0	10	0.96	0.0	0
	2018-08-02	75	68	71.5	-3.5	0	7	0.26	0.0	0
	2018-08-03	84	68	76.0	1.0	0	11	T	0.0	0
	2018-08-04	87	68	77.5	2.5	0	13	0.00	0.0	0
	2018-08-05	M	70	M	M	M	M	0.00	0.0	0
	2018-08-06	91	71	81.0	6.1	0	16	0.00	0.0	0
	2018-08-07	91	71	81.0	6.1	0	16	0.03	0.0	0
	2018-08-08	88	70	79.0	4.1	0	14	0.19	0.0	0
	2018-08-09	84	67	75.5	0.7	0	11	0.06	0.0	0
	2018-08-10	85	68	76.5	1.7	0	12	0.00	M	M
	2018-08-11	87	67	77.0	2.3	0	12	3.71	0.0	0
	2018-08-12	79	63	71.0	-3.7	0	6	0.00	0.0	0
	2018-08-13	84	61	72.5	-2.2	0	8	0.00	0.0	0
	2018-08-14	84	62	73.0	-1.6	0	8	0.23	0.0	0
	2018-08-15	85	62	73.5	-1.0	0	9	0.00	0.0	0
	2018-08-16	86	67	76.5	2.0	0	12	0.38	0.0	0
	2018-08-17	81	71	76.0	1.6	0	11	0.22	M	M
	2018-08-18	82	70	76.0	1.7	0	11	0.34	0.0	0
	2018-08-19	84	64	74.0	-0.3	0	9	0.19	M	M
	2018-08-20	83	64	73.5	-0.7	0	9	T	M	M
	2018-08-21	86	64	75.0	0.9	0	10	0.63	0.0	0
	2018-08-22	84	65	74.5	0.5	0	10	0.16	M	M
	2018-08-23	76	55	65.5	-8.4	0	1	0.00	0.0	0
	2018-08-24	79	55	67.0	-6.7	0	2	0.00	0.0	0
	2018-08-25	82	56	69.0	-4.6	0	4	0.00	M	M
	2018-08-26	79	M	M	M	M	M	0.03	M	M
	2018-08-27	90	73	81.5	8.2	0	17	0.16	0.0	0
	2018-08-28	92	73	82.5	9.4	0	18	0.00	0.0	0
	2018-08-29	92	74	83.0	10.0	0	18	0.00	0.0	0
	2018-08-30	91	71	81.0	8.2	0	16	0.71	0.0	0
	2018-08-31	85	65	75.0	2.4	0	10	0.00	0.0	0
	Sum	2537	1992	-	-	0	311	8.26	0.0	-
	Average	84.6	66.4	75.5	1.3	-	-	-	-	0.0
	Normal	85.0	63.5	74.2	-	2	289	3.42	0.0	-
	2018-09-01	88	66	77.0	4.6	0	12	0.00	0.0	0
	2018-09-02	87	70	78.5	6.3	0	14	T	0.0	0
	2018-09-03	92	71	81.5	9.6	0	17	0.00	M	M
	2018-09-04	94	70	82.0	10.3	0	17	0.00	M	M
	2018-09-05	95	71	83.0	11.6	0	18	0.00	M	M
	2018-09-06	94	71	82.5	11.3	0	18	0.00	M	M
	2018-09-07	88	71	79.5	8.6	0	15	0.00	M	M
	2018-09-08	88	67	77.5	6.9	0	13	0.02	0.0	0
	2018-09-09	67	57	62.0	-8.3	3	0	2.16	0.0	0
	2018-09-10	63	57	60.0	-10.0	5	0	1.10	0.0	0
	2018-09-11	67	62	64.5	-5.2	0	0	T	0.0	0
	2018-09-12	68	62	65.0	-4.4	0	0	0.00	0.0	0
	2018-09-13	77	62	69.5	0.4	0	5	0.00	0.0	0
	2018-09-14	89	64	76.5	7.7	0	12	0.00	0.0	0
	2018-09-15	91	68	79.5	11.1	0	15	0.00	M	M
	2018-09-16	89	68	78.5	10.4	0	14	0.00	M	M
	2018-09-17	85	69	77.0	9.3	0	12	0.10	0.0	0
	2018-09-18	74	64	69.0	1.6	0	4	0.29	0.0	0
	2018-09-19	90	64	77.0	10.0	0	12	0.00	0.0	0
	2018-09-20	89	68	78.5	11.9	0	14	0.05	0.0	0
	2018-09-21	92	68	80.0	13.8	0	15	0.00	0.0	0
	2018-09-22	89	62	75.5	9.6	0	11	0.00	0.0	0
	2018-09-23	67	56	61.5	-4.0	3	0	0.11	0.0	0
	2018-09-24	73	56	64.5	-0.6	0	0	0.14	M	M
	2018-09-25	71	64	67.5	2.8	0	3	0.55	M	M
	2018-09-26	79	69	74.0	9.7	0	9	0.26	M	M
	2018-09-27	75	55	65.0	1.1	0	0	0.56	M	M
	2018-09-28	66	50	58.0	-5.5	7	0	0.04	M	M
	2018-09-29	75	50	62.5	-0.6	2	0	0.00	0.0	0
	2018-09-30	73	53	63.0	0.3	2	0	0.00	0.0	0
	Sum	2435	1905	-	-	22	250	5.38	0.0	-
	Average	81.2	63.5	72.3	4.3	-	-	-	-	0.0
	Normal	79.5	56.5	68.0	-	52	142	2.96	0.0	-
	2018-10-01	81	53	67.0	4.7	0	2	0.00	0.0	0
	2018-10-02	86	58	72.0	10.1	0	7	0.00	0.0	0
	2018-10-03	84	68	76.0	14.5	0	11	0.00	M	M
	2018-10-04	86	70	78.0	16.9	0	13	0.00	0.0	0
	2018-10-05	81	55	68.0	7.3	0	3	0.07	0.0	0
	2018-10-06	81	55	68.0	7.7	0	3	T	M	M
	2018-10-07	87	67	77.0	17.1	0	12	0.01	M	M
	2018-10-08	89	67	78.0	18.5	0	13	0.00	0.0	0
	2018-10-09	89	71	80.0	20.9	0	15	0.00	0.0	0
	2018-10-10	87	69	78.0	19.3	0	13	0.00	0.0	0
	2018-10-11	80	65	72.5	14.2	0	8	0.40	0.0	0
	2018-10-12	65	42	53.5	-4.4	11	0	0.00	0.0	0
	2018-10-13	56	42	49.0	-8.5	16	0	0.20	0.0	0
	2018-10-14	53	42	47.5	-9.6	17	0	0.02	0.0	0
	2018-10-15	62	45	53.5	-3.2	11	0	0.11	0.0	0
	2018-10-16	63	39	51.0	-5.3	14	0	0.02	0.0	0
	2018-10-17	56	39	47.5	-8.4	17	0	0.00	M	M
	2018-10-18	63	33	48.0	-7.5	17	0	0.00	0.0	0
	2018-10-19	56	33	44.5	-10.7	20	0	0.00	M	M
	2018-10-20	61	33	47.0	-7.8	18	0	0.17	0.0	0
	2018-10-21	51	38	44.5	-9.9	20	0	0.01	0.0	0
	2018-10-22	50	35	42.5	-11.5	22	0	0.00	0.0	0
	2018-10-23	65	36	50.5	-3.1	14	0	0.00	0.0	0
	2018-10-24	63	34	48.5	-4.7	16	0	0.00	0.0	0
	2018-10-25	56	33	44.5	-8.3	20	0	0.00	0.0	0
	2018-10-26	55	33	44.0	-8.4	21	0	0.00	0.0	0
	2018-10-27	51	44	47.5	-4.5	17	0	0.59	M	M
